"","PitchId","BatterId","PitcherId","PitcherHand","BatterSide","HomeTeamId","AwayTeamId","PitchCall","PitchType","ReleaseSpeed","PlateX","TrajectoryLocationY","PlateZ","StrikeZoneTop","StrikeZoneBottom","Balls","Strikes","VerticalBreak","InducedVerticalBreak","HorzBreak","VertApproachAngle","HorzApproachAngle","LaunchSpeed","LaunchAngle","LaunchSpinAxis","LaunchDirection","LaunchSpinRate","LandingPositionX","LandingPositionY","LandingPositionZ"
"17",17,4,1,"L","R",115,119,"foul","KC",80.9022369384766,0.852452874183655,1.41666662693024,1.93147170543671,3.31900000572205,1.51300001144409,1,2,-4.08083915710449,-0.65361750125885,0.285375654697418,-8.52150535583496,1.59542560577393,67.696907043457,31.0456371307373,283.221557617188,92.6326370239258,6031.20849609375,179.310485839844,-20.4772796630859,0.0147881768643856
"18",18,4,1,"L","R",115,119,"blocked_ball","KC",82.432975769043,-2.13069176673889,1.41666662693024,-0.0635049641132355,3.3758442401886,1.68383526802063,1,2,-3.92633986473083,-0.59343159198761,0.576524972915649,-10.3879289627075,5.04989767074585,NA,NA,NA,NA,NA,NA,NA,NA
"19",19,4,1,"L","R",115,119,"foul","SL",88.1317138671875,-1.5513072013855,1.41666662693024,2.81300783157349,3.31900000572205,1.51300001144409,2,2,-2.61656332015991,0.277260959148407,0.102673351764679,-6.22046995162964,3.74317693710327,90.6341857910156,-17.4956703186035,290.413970947266,-102.01481628418,7236.95263671875,-10.6052150726318,1.22124028205872,0.0102493688464165
"20",20,4,1,"L","R",115,119,"field_out","FF",92.2698211669922,-0.808958172798157,1.41666662693024,3.10175681114197,3.31900000572205,1.51300001144409,2,2,-1.61788833141327,1.02521634101868,-0.503002762794495,-4.82342624664307,2.10567927360535,83.5939559936523,60.163646697998,188.08268737793,-5.83776998519897,5001.48095703125,11.3423652648926,209.42463684082,-0.0405526347458363
"21",21,5,1,"L","L",115,119,"ball","SI",91.2446975708008,1.3693220615387,1.41666662693024,2.306321144104,3.17481994628906,1.52999997138977,0,0,-2.34397029876709,0.353455632925034,-1.03277802467346,-6.19368648529053,-0.395756274461746,NA,NA,NA,NA,NA,NA,NA,NA
"22",22,5,1,"L","L",115,119,"ball","KC",80.1584930419922,1.35580778121948,1.41666662693024,3.44041204452515,3.15268516540527,1.52999997138977,1,0,-4.12546443939209,-0.638004839420319,0.110777653753757,-7.08173036575317,0.885636150836945,NA,NA,NA,NA,NA,NA,NA,NA
"23",23,5,1,"L","L",115,119,"ball","SL",88.9714279174805,1.61792886257172,1.41666662693024,3.86892175674438,3.08089232444763,1.52999997138977,2,0,-2.39985489845276,0.440527081489563,0.0764332488179207,-4.60956335067749,0.579074740409851,NA,NA,NA,NA,NA,NA,NA,NA
"24",24,5,1,"L","L",115,119,"field_out","SI",91.9479370117188,0.449533432722092,1.41666662693024,2.99098896980286,3.37100005149841,1.5349999666214,3,0,-2.34717798233032,0.288298934698105,-0.840332865715027,-5.34547138214111,0.795822739601135,72.8655090332031,63.200496673584,175.153411865234,-10.7103681564331,4591.67724609375,-44.1758651733398,146.638641357422,0.0107514355331659
"25",25,6,2,"R","L",115,119,"ball","FF",92.8821105957031,-0.68907630443573,1.41666662693024,3.72127866744995,3.36124491691589,1.60000002384186,0,0,-1.36434876918793,1.24946081638336,0.622165560722351,-3.93756151199341,-1.94261276721954,NA,NA,NA,NA,NA,NA,NA,NA
"26",26,6,2,"R","L",115,119,"ball","FF",92.933219909668,0.765390813350677,1.41666662693024,0.949620485305786,3.30850291252136,1.60000002384186,1,0,-1.36350405216217,1.26892340183258,0.764949262142181,-6.90991067886353,-3.3351092338562,NA,NA,NA,NA,NA,NA,NA,NA
"27",27,6,2,"R","L",115,119,"called_strike","FF",92.4113464355469,-0.0384528636932373,1.41666662693024,2.92067503929138,3.30723237991333,1.60000002384186,2,0,-1.45645475387573,1.19560122489929,0.802697718143463,-4.69384479522705,-2.54579854011536,NA,NA,NA,NA,NA,NA,NA,NA
"28",28,6,2,"R","L",115,119,"foul","FC",90.8681182861328,0.828682601451874,1.41666662693024,2.05135869979858,3.49000000953674,1.60099995136261,2,1,-1.9147047996521,0.818488478660583,0.143896475434303,-6.02225065231323,-4.3696870803833,NA,NA,NA,NA,NA,NA,NA,NA
"29",29,6,2,"R","L",115,119,"foul","CH",86.8566741943359,-0.0100401658564806,1.41666662693024,1.50170540809631,3.49000000953674,1.60099995136261,2,2,-2.84143972396851,0.153389632701874,0.994562387466431,-7.61183166503906,-2.50403141975403,65.9968185424805,-43.1231460571289,180,-176.379592895508,4068.373046875,-0.169695928692818,0.841087102890015,-0.0166733060032129
"30",30,6,2,"R","L",115,119,"field_out","FF",93.9659118652344,0.927022457122803,1.41666662693024,2.43501257896423,3.49000000953674,1.60099995136261,2,2,-1.46390783786774,1.08634912967682,0.451382130384445,-5.24972152709961,-3.96121549606323,65.7925033569336,-22.0650329589844,336.640563964844,2.74082589149475,425.815155029297,1.23009979724884,6.42695569992065,0.00222666375339031
"31",31,7,2,"R","R",115,119,"ball","FF",93.4840621948242,1.43668222427368,1.41666662693024,1.80273902416229,3.44961142539978,1.57999312877655,0,0,-1.37613224983215,1.22163081169128,0.437713950872421,-5.82053852081299,-4.52711343765259,NA,NA,NA,NA,NA,NA,NA,NA
"32",32,7,2,"R","R",115,119,"swinging_strike","SL",85.2650451660156,0.683640599250793,1.41666662693024,2.33932137489319,3.37100005149841,1.5349999666214,1,0,-2.58766674995422,0.506338119506836,-0.277147233486176,-6.40961647033691,-4.90735340118408,NA,NA,NA,NA,NA,NA,NA,NA
