,index,PitchId,BatterId,PitcherId,PitcherHand,BatterSide,PitchCall,PitchType,ReleaseSpeed,PlateX,TrajectoryLocationY,PlateZ,StrikeZoneTop,StrikeZoneBottom,Balls,Strikes,VerticalBreak,InducedVerticalBreak,HorzBreak,VertApproachAngle,HorzApproachAngle,LaunchSpeed,LaunchAngle,LaunchSpinAxis,LaunchDirection,LaunchSpinRate,LandingPositionX,LandingPositionY,LandingPositionZ,barrel,Outs_Generated,PitchResult,slg,inning_outs,Inning,Inning_Top_Bottom,At_Bat_Num
244,256,257,5,6,R,L,called_strike,CU,80.2,-7.674954414367679,1.41666662693024,24.99816513061524,3.28318285942078,1.52999997138977,3,0,-3.68673992156982,-2.371183454990388,-11.281941175460819,-8.70760822296143,-1.40049242973328,0.0,None,,,,,,,Other,0,Not In-Play,0,1,8,Top,4
245,257,258,5,6,R,L,field_out,SL,90.4,-1.882032036781308,1.41666662693024,25.37515640258784,3.37100005149841,1.5349999666214,3,1,-2.29906177520752,5.18672490119934,-6.713053464889524,-7.11827516555786,-1.18698906898499,98.41,41.09,162.377136230469,-13.4307928085327,3811.359375,-168.829162597656,324.11962890625,0.0198723953217268,Other,1,Out,0,2,8,Top,4
246,258,259,9,6,R,R,swinging_strike,SL,87.6,15.727130413055402,1.41666662693024,20.18958234786984,3.41100001335144,1.56500005722046,0,0,-2.9967029094696,-0.90572315454483,-8.033294677734371,-8.39453887939453,-2.74804162979126,0.0,None,,,,,,,Other,0,Not In-Play,0,2,8,Top,4
247,259,260,9,6,R,R,ball,CU,83.0,16.067243099212682,1.41666662693024,11.613082408905024,3.59332418441772,1.82271182537079,0,1,-3.05694913864136,2.5763615369796717,-15.035350799560561,-9.13450527191162,-3.51209473609924,0.0,None,,,,,,,Other,0,Not In-Play,0,2,8,Top,4
248,260,261,9,6,R,R,swinging_strike,SL,89.9,15.778790473937999,1.41666662693024,15.14680480957032,3.41100001335144,1.56500005722046,1,1,-2.60441780090332,2.1908211708068883,-5.773554682731624,-8.304856300354,-2.95245718955994,0.0,None,,,,,,,Other,0,Not In-Play,0,2,8,Top,4
249,261,262,9,6,R,R,foul,FF,95.1,12.582896232605039,1.41666662693024,32.37190246582032,3.41100001335144,1.56500005722046,1,2,-1.58474469184875,10.82968425750732,-1.7037840485572802,-5.62424945831299,-1.98407626152039,80.32,42.84,230.665054321289,128.709030151367,7513.72119140625,171.13688659668,-198.0751953125,0.0087489327415823,Other,0,Not In-Play,0,2,8,Top,4
250,262,263,9,6,R,R,ball,SL,88.2,-6.529988050460819,1.41666662693024,36.94396591186524,3.39359879493713,1.66178917884827,1,2,-2.66557788848877,2.31938606500626,-5.941109776496892,-6.56070947647095,-0.603049278259277,0.0,None,,,,,,,Other,0,Not In-Play,0,2,8,Top,4
251,263,264,9,6,R,R,foul,CU,80.9,-3.611242890357972,1.41666662693024,29.608283042907722,3.41100001335144,1.56500005722046,2,2,-3.46837735176086,-0.3940722942352296,-17.042747497558558,-8.15433216094971,-1.97506928443909,0.0,None,,,,,,,Other,0,Not In-Play,0,2,8,Top,4
252,264,265,9,6,R,R,double,SI,94.5,5.8436676263809195,1.41666662693024,34.02170276641848,3.41100001335144,1.56500005722046,2,2,-1.58066082000732,11.587846040725704,7.394077062606815,-5.46102094650269,-0.839589238166809,104.24,7.13,258.368927001953,11.1269130706787,1108.69287109375,40.3300170898438,161.953186035156,-0.0014365805545821,Other,0,Hit,2,2,8,Top,4
253,265,266,21,6,R,R,blocked_ball,SL,88.5,18.891052722930958,1.41666662693024,0.4101005941629408,3.37354779243469,1.5,0,0,-2.38197207450867,5.670117616653444,-4.890127301216124,-9.34006977081299,-2.9845724105835,0.0,None,,,,,,,Other,0,Not In-Play,0,2,8,Top,1
254,266,267,21,6,R,R,ball,SL,88.0,16.285955429077198,1.41666662693024,12.798761844635038,3.36151885986328,1.6396906375885,1,0,-2.67078495025635,2.580843150615696,-3.93977665901184,-8.52726936340332,-2.67003655433655,0.0,None,,,,,,,Other,0,Not In-Play,0,2,8,Top,1
255,267,268,21,6,R,R,ball,SL,89.6,10.317390203475949,1.41666662693024,16.4084057807922,3.34449505805969,1.58949744701385,2,0,-2.56403708457947,2.5947845578193642,-5.8037767410278285,-8.11567211151123,-2.3771960735321,0.0,None,,,,,,,Other,0,Not In-Play,0,2,8,Top,1
256,268,269,21,6,R,R,called_strike,SL,88.1,8.659099102020264,1.41666662693024,28.281426429748564,3.35952854156494,1.5,3,0,-2.60855531692505,2.9881190657615644,-6.080259561538693,-7.15234994888306,-2.2002854347229,0.0,None,,,,,,,Other,0,Not In-Play,0,2,8,Top,1
257,269,270,21,6,R,R,foul,CU,81.8,9.024125576019289,1.41666662693024,22.79852771759028,3.30100011825562,1.50399994850159,3,1,-3.25498032569885,1.02226585149765,-12.106478691101039,-8.38051986694336,-2.83084011077881,71.31,72.31,248.829208374023,103.108055114746,7382.0732421875,123.930770874023,-69.1794738769531,0.0174144152551889,Other,0,Not In-Play,0,2,8,Top,1
258,270,271,21,6,R,R,field_out,SL,89.1,-2.470743477344508,1.41666662693024,30.794405937194878,3.30100011825562,1.50399994850159,3,2,-2.50880813598633,3.435537457466124,-6.876766204833984,-6.67706537246704,-1.49401414394379,97.45,39.66,184.603912353516,-5.93479299545288,3445.84716796875,-14.489218711853,379.489044189453,-0.015415939502418,Other,1,Out,0,3,8,Top,1
259,271,272,8,7,R,L,ball,FF,93.9,-6.948390483856199,1.41666662693024,13.87808132171628,3.53729391098022,1.61316502094269,0,0,-1.44840443134308,13.31507635116576,3.69467067718506,-6.25715303421021,-2.1083071231842,0.0,None,,,,,,,Other,0,Not In-Play,0,0,8,Bottom,4
260,272,273,8,7,R,L,swinging_strike,FF,93.8,3.2791750431060835,1.41666662693024,40.464076995849595,3.46700000762939,1.58899998664856,1,0,-1.40060842037201,14.007133483886758,-1.37700247764588,-3.92015242576599,-3.35545301437378,0.0,None,,,,,,,Other,0,Not In-Play,0,0,8,Bottom,4
261,273,274,8,7,R,L,foul,FF,93.7,1.6755684614181479,1.41666662693024,28.07478904724124,3.46700000762939,1.58899998664856,1,1,-1.32409799098969,14.896024703979478,-0.9334015846252439,-4.98831129074097,-3.05379605293274,77.2,49.68,133.710479736328,-81.7906799316406,5246.76513671875,-224.098678588867,-45.1270141601562,-0.0161776468157768,Other,0,Not In-Play,0,0,8,Bottom,4
262,274,275,8,7,R,L,ball,FF,94.3,-13.83997964859012,1.41666662693024,47.84849739074712,3.45475935935974,1.5900000333786,1,2,-1.27310752868652,15.10804653167724,1.0050445497035976,-3.09211134910583,-1.66319310665131,0.0,None,,,,,,,Other,0,Not In-Play,0,0,8,Bottom,4
263,275,276,8,7,R,L,ball,FF,94.7,-10.994156599044803,1.41666662693024,22.33891868591304,3.5144419670105,1.5900000333786,2,2,-1.22599625587463,15.226856231689439,1.491290777921676,-5.27868270874023,-1.77243900299072,0.0,None,,,,,,,Other,0,Not In-Play,0,0,8,Bottom,4
264,276,277,8,7,R,L,field_out,FF,94.0,1.8710669875144919,1.41666662693024,30.140470504760756,3.46700000762939,1.58899998664856,3,2,-1.36426329612732,14.0738897323608,-0.065225545316934,-4.73793268203735,-3.01863312721252,95.24,50.22,162.052627563477,-26.0419063568115,4765.1357421875,-199.20915222168,232.675598144531,-0.0297274924814701,Other,1,Out,0,1,8,Bottom,4
265,277,278,13,7,R,R,ball,SL,84.5,15.46429538726808,1.41666662693024,19.12483119964596,3.45790004730225,1.5900000333786,0,0,-3.46045398712158,-3.5133386850357002,-6.4804222583770805,-8.05327415466309,-5.08537197113037,0.0,None,,,,,,,Other,0,Not In-Play,0,1,8,Bottom,4
266,278,279,13,7,R,R,called_strike,SL,83.8,9.455607891082764,1.41666662693024,19.26681804656988,3.37409138679504,1.5900000333786,1,0,-3.1238329410553,0.8688427805900569,-5.379647254943844,-7.61172389984131,-4.39102268218994,0.0,None,,,,,,,Other,0,Not In-Play,0,1,8,Bottom,4
267,279,280,13,7,R,R,ball,FF,94.6,6.5671298503875715,1.41666662693024,19.949139118194598,3.36257934570312,1.64487195014954,1,1,-1.34878742694855,13.87705850601192,2.8100867271423358,-5.61724519729614,-3.21443009376526,0.0,None,,,,,,,Other,0,Not In-Play,0,1,8,Bottom,4
268,280,281,13,7,R,R,foul,FF,94.5,-0.26655605435371443,1.41666662693024,34.9691877365112,3.46700000762939,1.58899998664856,2,1,-1.36016857624054,13.806251049041759,0.41775852441787675,-4.33332014083862,-2.76146078109741,77.55,65.09,245.588363647461,122.030715942383,7730.9052734375,139.987197875977,-144.819717407227,-0.0043574920855462,Other,0,Not In-Play,0,1,8,Bottom,4
269,281,282,13,7,R,R,ball,SL,85.9,17.18176031112672,1.41666662693024,14.020786285400401,3.35332942008972,1.5900000333786,2,2,-3.04056239128113,0.13276905566453878,-6.398446083068844,-8.02471446990967,-5.16170072555542,0.0,None,,,,,,,Other,0,Not In-Play,0,1,8,Bottom,4
270,282,283,13,7,R,R,field_out,FF,93.8,2.488343596458432,1.41666662693024,33.961678504943876,3.46700000762939,1.58899998664856,3,2,-1.56123375892639,11.768673419952396,0.0701418891549108,-4.63442707061768,-3.17156910896301,94.17,-1.47,41.3206901550293,-14.674708366394,1959.53210449219,-10.4195137023926,41.3346138000488,-0.0004976594354957,Other,1,Out,0,2,8,Bottom,4
271,283,284,14,7,R,R,swinging_strike,SL,84.9,9.890534162521368,1.41666662693024,18.30456018447876,3.54900002479553,1.62699997425079,0,0,-3.12291979789734,-0.026841826736926797,-6.02679705619812,-7.85284614562988,-4.56488943099976,0.0,None,,,,,,,Other,0,Not In-Play,0,2,8,Bottom,4
272,284,285,14,7,R,R,ball,SL,85.3,15.899697303771958,1.41666662693024,-3.2168866395950277,3.8564395904541,1.76891767978668,0,1,-2.90404009819031,2.389735579490664,-4.991911053657528,-9.26825046539307,-5.01236963272095,0.0,None,,,,,,,Other,0,Not In-Play,0,2,8,Bottom,4
273,285,286,14,7,R,R,single,SL,85.2,5.4654886722564715,1.41666662693024,24.875887870788603,3.54900002479553,1.62699997425079,1,1,-3.233647108078,-1.42259323596954,-8.538963317871097,-7.22662687301636,-4.56193208694458,98.41,3.34,36.1399612426758,-12.901346206665,2015.66809082031,-19.0998630523682,85.5048370361328,-0.0061933090910315,Other,0,Hit,1,2,8,Bottom,4
274,286,287,15,8,L,L,ball,FC,87.6,3.6256992816925084,1.41666662693024,51.203126907348604,3.57999992370605,1.6506472826004,0,0,-2.58127617835999,3.8127429485321036,3.451749444007872,-4.85847663879395,2.95835828781128,0.0,None,,,,,,,Other,0,Not In-Play,0,2,8,Bottom,4
275,287,288,15,8,L,L,called_strike,FC,86.7,-1.904552757740016,1.41666662693024,39.99968147277828,3.56042408943176,1.67999994754791,1,0,-2.46235370635986,5.8882337808609,3.6781786680221518,-5.37510251998901,3.74062466621399,0.0,None,,,,,,,Other,0,Not In-Play,0,2,8,Bottom,4
276,288,289,15,8,L,L,ball,SL,78.4,22.63856363296512,1.41666662693024,43.4275789260864,3.57999992370605,1.70078802108765,1,1,-4.04128789901733,-4.397928357124332,10.603736400604248,-6.71486234664917,2.2832088470459,0.0,None,,,,,,,Other,0,Not In-Play,0,2,8,Bottom,4
277,289,290,15,8,L,L,single,FC,88.6,-4.961779475212092,1.41666662693024,31.24827861785892,3.57500004768372,1.68099999427795,2,1,-2.25829529762268,6.9625668525695765,1.9633491039276119,-5.99720430374146,3.73713064193726,70.85,42.16,157.60334777832,-28.4358615875244,2925.07763671875,-151.884384155273,185.010498046875,0.0017861978849396,Other,0,Hit,1,2,8,Bottom,4
278,290,291,16,8,L,R,foul_tip,SI,92.4,4.4451241493225035,1.41666662693024,16.24531316757204,3.31900000572205,1.51300001144409,0,0,-2.34499859809875,3.684334516525272,-15.11339664459228,-7.40580987930298,1.04428398609161,0.0,None,,,,,,,Other,0,Not In-Play,0,2,8,Bottom,4
279,291,292,16,8,L,R,wild_pitch,SI,92.8,-15.914105415344281,1.41666662693024,-7.134980678558352,3.33808755874634,1.58917188644409,0,1,-2.01918125152588,7.4037981033325195,-14.10370588302612,-8.99997997283936,3.0576605796814,0.0,None,,,,,,,Other,0,Not In-Play,0,2,8,Bottom,4
280,292,293,16,8,L,R,swinging_strike,SL,81.4,-8.094596385955812,1.41666662693024,28.74158477783208,3.31900000572205,1.51300001144409,1,1,-2.91289472579956,5.450015902519224,6.050072193145752,-6.7282919883728,4.4148097038269,0.0,None,,,,,,,Other,0,Not In-Play,0,2,8,Bottom,4
281,293,294,16,8,L,R,ball,SI,93.1,11.264701366424557,1.41666662693024,48.804033279418924,3.36635637283325,1.68022632598877,1,2,-2.01136755943298,6.924004554748537,-10.776238203048708,-4.01876306533813,1.00380802154541,0.0,None,,,,,,,Other,0,Not In-Play,0,2,8,Bottom,4
282,294,295,16,8,L,R,blocked_ball,SL,81.0,-20.09077405929564,1.41666662693024,3.8157119750976602,3.31083250045776,1.70009803771973,2,2,-3.30204224586487,1.893835186958316,9.669237613677984,-9.43314552307129,5.92519807815552,0.0,None,,,,,,,Other,0,Not In-Play,0,2,8,Bottom,4
283,295,296,16,8,L,R,foul,SI,92.5,3.9957761764526403,1.41666662693024,30.83353328704836,3.31900000572205,1.51300001144409,3,2,-2.17631340026855,5.41158592700958,-11.584673166275028,-5.74036121368408,1.71722424030304,70.21,-38.31,180.0,-160.427780151367,3932.236328125,-0.762592732906342,-1.7330436706543,0.0020492032635957,Other,0,Not In-Play,0,2,8,Bottom,4
284,296,297,16,8,L,R,strikeout,SL,80.6,-12.5964374542236,1.41666662693024,13.74521541595464,3.31900000572205,1.51300001144409,3,2,-3.52724814414978,-0.3153092935681344,13.74248313903804,-8.70377826690674,5.68819522857666,0.0,None,,,,,,,Other,1,Out,0,3,8,Bottom,4
285,297,298,11,9,R,L,called_strike,CH,87.1,-10.223047256469732,1.41666662693024,31.953818321228038,3.28622007369995,1.5900000333786,0,0,-2.68362021446228,3.6893380880355844,12.058370590209961,-6.72929382324219,-0.417787820100784,0.0,None,,,,,,,Other,0,Not In-Play,0,0,9,Top,4
286,298,299,11,9,R,L,ball,CH,88.3,16.46378374099728,1.41666662693024,8.821626663208008,3.3516788482666,1.5900000333786,0,1,-2.71677184104919,2.222106814384464,10.6043393611908,-8.66133975982666,-2.94672679901123,0.0,None,,,,,,,Other,0,Not In-Play,0,0,9,Top,4
287,299,300,11,9,R,L,swinging_strike,FF,98.5,-5.658255815505984,1.41666662693024,36.0686559677124,3.46700000762939,1.58899998664856,1,1,-1.22527682781219,12.945658206939722,9.878959178924557,-4.58507966995239,-0.695907652378082,0.0,None,,,,,,,Other,0,Not In-Play,0,0,9,Top,4
288,300,301,11,9,R,L,ball,CH,89.3,11.229465723037716,1.41666662693024,-1.510550558567052,3.32255458831787,1.5900000333786,1,2,-2.78582572937012,0.7818745672702787,10.816046476364136,-9.60507869720459,-2.31264901161194,0.0,None,,,,,,,Other,0,Not In-Play,0,0,9,Top,4
289,301,302,11,9,R,L,strikeout,CH,88.5,-9.331526041030884,1.41666662693024,39.392907142639196,3.2582573890686,1.60000002384186,2,2,-2.53805351257324,4.20767605304718,11.952493429183956,-5.7896409034729,-0.513164043426514,0.0,None,,,,,,,Other,1,Out,0,1,9,Top,4
290,302,303,22,9,R,R,called_strike,FF,98.2,3.408175706863404,1.41666662693024,26.969149589538603,3.48543691635132,1.60000002384186,0,0,-1.08099699020386,15.151930332183841,7.010167837142941,-5.23311042785645,-1.43716037273407,0.0,None,,,,,,,Other,0,Not In-Play,0,1,9,Top,1
291,303,304,22,9,R,R,swinging_strike,SL,87.2,7.777562141418455,1.41666662693024,24.046019554138198,3.49000000953674,1.60099995136261,0,1,-2.89545845985413,0.4377393722534184,-4.987446427345272,-7.47259330749512,-3.48135161399841,0.0,None,,,,,,,Other,0,Not In-Play,0,1,9,Top,1
292,304,305,22,9,R,R,field_out,SL,88.3,12.1411113739014,1.41666662693024,27.62505340576176,3.49000000953674,1.60099995136261,0,2,-2.81153678894043,0.679917633533478,-5.186164855957032,-7.00193071365356,-3.77861976623535,84.83,-7.51,97.8423614501953,-24.886682510376,7411.13330078125,-6.00376605987549,17.4485721588135,-0.0121836485341191,Other,1,Out,0,2,9,Top,1
293,305,306,1,9,R,R,single,FF,98.3,0.5524017959833141,1.41666662693024,30.12256622314452,3.28500008583069,1.48699998855591,0,0,-1.36248302459717,11.725793838500977,5.385558843612673,-5.17623329162598,-1.61448681354523,95.87,14.33,244.846572875977,9.45240783691406,937.303161621094,68.636589050293,239.808303833008,-0.0128739876672626,Other,0,Hit,1,2,9,Top,5
294,306,307,2,9,R,L,ball,CH,89.4,9.8759593963623,1.41666662693024,13.44328308105468,3.31899762153625,1.41372752189636,0,0,-2.6632559299469,1.992697298526768,7.962914943695065,-8.03407382965088,-2.51154518127441,0.0,None,,,,,,,Other,0,Not In-Play,0,2,9,Top,5
295,307,308,2,9,R,L,swinging_strike,FF,99.4,-8.065751552581789,1.41666662693024,26.48121356964108,3.54900002479553,1.62699997425079,1,0,-1.04002773761749,14.87055444717408,6.668433666229248,-4.99925851821899,-0.686953008174896,0.0,None,,,,,,,Other,0,Not In-Play,0,2,9,Top,5
296,308,309,2,9,R,L,called_strike,CH,89.4,-9.728556632995609,1.41666662693024,38.14645385742192,3.3705940246582,1.45757079124451,1,1,-2.67922329902649,1.6486451625823921,14.28709602355956,-5.92739534378052,-0.0860564261674881,0.0,None,,,,,,,Other,0,Not In-Play,0,2,9,Top,5
297,309,310,2,9,R,L,foul,CH,91.0,-5.140610218048092,1.41666662693024,19.124743938446038,3.54900002479553,1.62699997425079,1,2,-2.38355255126953,4.111183762550352,10.636492252349857,-7.25540494918823,-0.828929662704468,64.67,-52.28,180.0,66.4396286010742,4680.01904296875,0.760399162769318,2.49470019340515,-0.0288646128028631,Other,0,Not In-Play,0,2,9,Top,5
298,310,311,2,9,R,L,single,CH,89.8,-6.699123859405512,1.41666662693024,18.807633876800523,3.54900002479553,1.62699997425079,1,2,-2.89179873466492,-1.0464710891246796,14.00386047363276,-7.83617305755615,-0.399684399366379,94.47,-4.87,334.700714111328,-2.55005073547363,527.80419921875,-1.21484172344208,17.1317310333252,0.0002392286842223,Other,0,Hit,1,2,9,Top,5
299,311,312,3,9,R,R,ball,SL,88.1,-8.833392620086668,1.41666662693024,43.893568038940444,3.47000002861023,1.80922782421112,0,0,-3.05798530578613,-1.9539810419082602,-6.476022720336911,-5.8366870880127,-2.19112825393677,0.0,None,,,,,,,Other,0,Not In-Play,0,2,9,Top,5
300,312,313,3,9,R,R,foul,SL,88.9,5.407062649726871,1.41666662693024,17.59478902816776,3.46700000762939,1.58899998664856,1,0,-2.87018823623657,-0.0985275618731976,-3.825055718421936,-7.87307214736938,-3.29164671897888,78.39,-40.9,180.0,156.767974853516,4628.580078125,1.13593745231628,-0.738651692867279,-0.0410882942378521,Other,0,Not In-Play,0,2,9,Top,5
301,313,314,3,9,R,R,ball,FF,98.7,-10.826058626174929,1.41666662693024,49.04867362976076,3.50397491455078,1.78689277172089,1,1,-1.05798602104187,14.8553709983826,4.156459093093872,-3.11747097969055,-0.752298891544342,0.0,None,,,,,,,Other,0,Not In-Play,0,2,9,Top,5
302,314,315,3,9,R,R,single,SL,88.3,-3.587140560150144,1.41666662693024,19.4483127593994,3.46700000762939,1.58899998664856,2,1,-2.9337306022644,-0.9052533209323885,-5.387745380401608,-7.76667547225952,-2.60562443733215,104.66,-9.36,171.208404541016,-26.7654590606689,2343.34912109375,-4.53283929824829,9.70517539978027,-0.0104426192119718,Other,0,Hit,1,2,9,Top,5
303,315,316,4,9,R,R,ball,FF,98.0,-17.13698387145996,1.41666662693024,54.49573516845709,3.35785269737244,1.56361794471741,0,0,-1.17891263961792,14.09679794311524,8.204525470733639,-2.77001023292542,0.0594447515904903,0.0,None,,,,,,,Other,0,Not In-Play,0,2,9,Top,5
304,316,317,4,9,R,R,field_out,CH,89.0,6.688857078552251,1.41666662693024,19.368135452270522,3.31900000572205,1.51300001144409,1,0,-2.47418189048767,4.381485342979428,8.733338356018068,-7.42953586578369,-1.94716691970825,97.88,10.54,77.3080978393555,-13.9124736785889,515.086975097656,-48.2854499816895,165.578353881836,0.010710421949625,Other,1,Out,0,3,9,Top,5
305,317,318,23,10,R,L,called_strike,FC,93.2,-8.145572662353516,1.41666662693024,31.511369705200202,3.77038955688477,1.6613552570343,0,0,-1.16001963615417,17.25835990905756,-1.7279763221740678,-5.57450771331787,-1.40682590007782,0.0,None,,,,,,,Other,0,Not In-Play,0,0,9,Bottom,1
306,318,319,23,10,R,L,single,FC,94.0,3.832209348678588,1.41666662693024,23.32561826705928,3.49000000953674,1.60099995136261,0,1,-1.13144528865814,17.06222391128544,-7.504039049148563,-6.22889852523804,-2.95701861381531,73.7,18.83,165.887786865234,6.94377183914185,825.185607910156,17.7381992340088,224.434051513672,0.002993642585352,Other,0,Hit,1,0,9,Bottom,1
307,319,320,24,10,R,R,ball,FC,92.6,-21.21525192260748,1.41666662693024,51.15234947204592,3.18224215507507,1.53474009037018,0,0,-1.25596570968628,16.29211091995236,-1.688539087772364,-3.92195630073547,-0.0351666919887066,0.0,None,,,,,,,Other,0,Not In-Play,0,0,9,Bottom,1
308,321,322,24,10,R,R,foul_tip,FC,91.9,-3.8831069469451918,1.41666662693024,37.37539386749268,3.41100001335144,1.56500005722046,1,0,-1.14360642433167,18.43446063995364,-0.6569399982690816,-4.9539680480957,-1.55534219741821,0.0,None,,,,,,,Other,0,Not In-Play,0,0,9,Bottom,1
309,322,323,24,10,R,R,ball,FC,92.0,13.43813180923464,1.41666662693024,38.76980495452884,3.26973581314087,1.55999994277954,1,1,-1.40449273586273,15.339682102203362,-3.751846432685856,-5.06508445739746,-3.18451237678528,0.0,None,,,,,,,Other,0,Not In-Play,0,0,9,Bottom,1
310,323,324,24,10,R,R,foul,SI,92.5,6.919451951980596,1.41666662693024,36.46856403350832,3.41100001335144,1.56500005722046,2,1,-1.43398189544678,14.1920156478882,0.40088671445846513,-5.25866317749023,-2.43082666397095,71.84,63.17,320.9482421875,145.607620239258,7545.111328125,86.2822647094727,-161.953964233398,0.0044722883030772,Other,0,Not In-Play,0,0,9,Bottom,1
311,324,325,24,10,R,R,ball,SL,82.4,15.247253894805958,1.41666662693024,8.753551483154292,3.0636088848114,1.55999994277954,2,2,-3.82147479057312,-6.067967176437373,-4.253303647041324,-10.4453783035278,-3.62497043609619,0.0,None,,,,,,,Other,0,Not In-Play,0,0,9,Bottom,1
312,325,326,24,10,R,R,strikeout,FC,93.2,0.5869850367307667,1.41666662693024,37.72824382781988,3.41100001335144,1.56500005722046,3,2,-1.49449670314789,12.999990463256882,-6.296067237854004,-5.38138341903687,-2.34477829933167,0.0,None,,,,,,,Other,1,Out,0,1,9,Bottom,1
313,328,329,6,10,R,L,ball,FC,92.4,-0.7590344846248631,1.41666662693024,17.454913616180402,3.34839248657227,1.60000002384186,0,0,-1.51369035243988,13.308478832244841,-3.6207761764526403,-7.09399175643921,-2.27225041389465,0.0,None,,,,,,,Other,0,Not In-Play,0,1,9,Bottom,5
314,329,330,6,10,R,L,field_out,FC,92.9,1.9027528166770917,1.41666662693024,24.535783767700202,3.49000000953674,1.60099995136261,1,0,-1.31370663642883,15.512287616729761,-0.2977467700839048,-6.2598934173584,-1.87155175209045,98.51,-29.01,180.0,7.24722337722778,4446.27880859375,0.635938346385956,4.02628517150879,0.0203101858496666,Other,1,Out,0,2,9,Bottom,5
315,330,331,7,10,R,R,foul,FC,93.5,-7.815050840377811,1.41666662693024,36.65303707122804,3.37100005149841,1.5349999666214,0,0,-1.55625081062317,12.02541875839236,-9.321928024291992,-5.51410245895386,-1.93231821060181,67.19,48.72,271.750274658203,145.78010559082,7175.27001953125,96.020866394043,-171.716339111328,0.012830127030611,Other,0,Not In-Play,0,2,9,Bottom,5
316,331,332,7,10,R,R,ball,FC,94.5,-12.692430496215838,1.41666662693024,45.59855461120608,3.36999988555908,1.58832907676697,0,1,-1.46153569221497,12.70753240585332,-9.46502566337586,-4.67253255844116,-1.48930764198303,0.0,None,,,,,,,Other,0,Not In-Play,0,2,9,Bottom,5
317,332,333,7,10,R,R,ball,FC,92.4,-6.278918266296384,1.41666662693024,52.4689235687256,3.42875909805298,1.585489153862,1,1,-1.67023777961731,11.416422843933109,-9.943811416625977,-4.24888944625854,-2.08676505088806,0.0,None,,,,,,,Other,0,Not In-Play,0,2,9,Bottom,5
318,333,334,7,10,R,R,foul,FC,93.3,2.049777925014492,1.41666662693024,32.881676673889196,3.37100005149841,1.5349999666214,2,1,-1.63738286495209,11.60689616203308,-5.427032947540284,-5.9674391746521,-2.58741784095764,0.0,None,,,,,,,Other,0,Not In-Play,0,2,9,Bottom,5
319,334,335,7,10,R,R,strikeout,SL,83.4,-2.785142540931696,1.41666662693024,5.374175190925596,3.37100005149841,1.5349999666214,2,2,-3.871089220047,-7.655817747116087,-1.579590082168584,-10.8110332489014,-1.52878141403198,0.0,None,,,,,,,Other,1,Out,0,3,9,Bottom,5
320,335,336,5,11,L,L,home_run,SL,79.9,2.594331622123716,1.41666662693024,25.712991714477482,3.37100005149841,1.5349999666214,0,0,-3.87880706787109,-3.5034731626510682,10.264426946640011,-8.4816198348999,2.38608646392822,106.97,26.06,169.404006958008,8.61956596374512,2102.42749023438,24.2066707611084,438.914459228516,-0.0186664704233408,Barrel,0,Hit,4,0,10,Top,5
321,336,337,9,11,L,R,field_out,FF,91.7,-8.528617143630985,1.41666662693024,33.1071939468384,3.41100001335144,1.56500005722046,0,0,-1.80696177482605,10.215571403503416,1.1692014634609225,-5.38975381851196,2.3792610168457,74.03,35.44,194.60725402832,-4.31655550003052,2318.07641601562,10.4447431564331,275.208953857422,-0.0338530205190182,Other,1,Out,0,1,10,Top,5
322,337,338,21,11,L,R,called_strike,FF,92.9,2.79188811779022,1.41666662693024,22.79508590698248,3.31307530403137,1.55443572998047,0,0,-1.64420878887177,11.518444061279292,1.022457718849182,-6.07586145401001,1.36459076404572,0.0,None,,,,,,,Other,0,Not In-Play,0,1,10,Top,2
323,338,339,21,11,L,R,ball,FF,92.5,9.228989124298092,1.41666662693024,36.07515335083008,3.28233003616333,1.55810546875,0,1,-1.41017162799835,14.5652089118958,2.5148497223854083,-4.5769248008728,0.998486995697021,0.0,None,,,,,,,Other,0,Not In-Play,0,1,10,Top,2
324,339,340,21,11,L,R,ball,SL,81.5,6.984523057937627,1.41666662693024,11.990340471267697,3.28181934356689,1.55896306037903,1,1,-2.83395934104919,6.581427097320553,-7.091264247894289,-8.35031414031982,0.186344519257545,0.0,None,,,,,,,Other,0,Not In-Play,0,1,10,Top,2
325,340,341,21,11,L,R,field_out,FF,92.3,1.1828835904598232,1.41666662693024,29.9734554290772,3.30100011825562,1.50399994850159,2,1,-1.65746665000916,11.758049726486208,5.459809541702268,-5.44125509262085,1.86397552490234,90.33,-19.07,151.873657226562,-25.8337097167969,3430.78271484375,-2.93236255645752,7.39248085021973,0.0198505017906427,Other,1,Out,0,2,10,Top,2
326,341,342,11,11,L,L,ball,FF,92.8,-0.8337121903896336,1.41666662693024,2.167194128036496,3.3478376865387,1.5900000333786,0,0,-1.58753943443298,12.364311218261758,-0.29373941570520357,-7.9238657951355,1.5146951675415,0.0,None,,,,,,,Other,0,Not In-Play,0,2,10,Top,5
327,342,343,11,11,L,L,ball,FF,91.7,-16.70284509658812,1.41666662693024,33.18077659606932,3.30141973495483,1.5900000333786,1,0,-1.88484644889832,9.735164165496828,-0.7876442670822144,-5.29088401794434,3.15543746948242,0.0,None,,,,,,,Other,0,Not In-Play,0,2,10,Top,5
